,Name,Value.mp3.mfcc.mean,,,,,,,,,,,,,Value.mp3.mfcc.stdev,,,,,,,,,,,,,Value.mp3.mfcc_bands.mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Value.mp3.mfcc_bands.stdev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Value.mp3.mfcc_bands_log.mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Value.mp3.mfcc_bands_log.stdev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klassik,Piano Perlen CD1 (1),"-870,50390625","201,964584351","0,72418743372","-20,8527202606","-12,9416913986","-11,1700925827","-13,1943683624","-13,8676834106","-10,053858757","-7,36550521851","-4,53641653061","-0,497622817755","1,46834397316","122,949668884","53,6054077148","50,5434646606","23,3578948975","15,3605661392","14,8888196945","13,8076314926","12,5840959549","12,0070457458","11,7346277237","11,1645545959","12,0391225815","11,7029533386","1,87226542039E-05","7,22672775737E-05","0,000161185569596","0,000364197330782","0,000563406152651","0,000641231308691","0,000375489937142","0,000644682790153","0,000376620650059","0,000204071344342","0,000212792336242","0,000246522191446","0,000220236790483","0,000124941187096","0,000107119085442","7,96516469563E-05","6,70717272442E-05","4,43110657216E-05","3,28468231601E-05","1,62947508215E-05","8,5684350779E-06","3,53652058038E-06","5,41541658095E-06","2,50937591773E-06","1,10952828436E-06","7,15736234724E-07","5,38205028988E-07","2,72098759524E-07","1,35547793434E-07","1,1137939282E-07","6,05651919727E-08","2,56470702453E-08","2,57635104361E-08","8,21604206891E-09","7,37300620557E-09","1,73162251205E-09","1,54150980869E-09","1,26653643129E-09","8,90176043988E-10","9,17594722427E-10","7,47540907469E-05","0,000296491227346","0,000660715391859","0,00100456317887","0,0014889704762","0,00176532228943","0,000949897395913","0,00182271865197","0,00128639664035","0,000892635376658","0,000692095432896","0,00101533636916","0,00107805582229","0,000595076417085","0,00077948224498","0,000587337010074","0,000503646675497","0,000242879716097","0,000366090243915","0,000125769656734","5,54017060495E-05","2,27660202654E-05","7,29986131773E-05","4,97360233567E-05","8,74608304002E-06","6,13126758253E-06","5,77461196372E-06","2,13816019823E-06","9,96834955913E-07","8,82024380644E-07","6,70366034683E-07","4,94094024361E-07","2,83369161025E-07","1,24288774828E-07","6,34268744193E-08","1,46501690779E-08","1,19688232658E-08","1,02309556382E-08","1,54417656439E-09","1,77400838464E-09","-14,0175886154","-13,4510354996","-12,8453044891","-11,6977720261","-11,0780115128","-11,1291685104","-11,5402793884","-11,2616558075","-11,8438959122","-13,1300239563","-13,1121873856","-13,3610162735","-13,5336055756","-14,0093631744","-14,1141414642","-14,8649568558","-15,4119520187","-15,8425426483","-16,4025287628","-16,6166229248","-17,3965797424","-18,052942276","-18,2576084137","-19,1480312347","-19,3360900879","-20,0053806305","-20,1179180145","-20,4379673004","-20,7812175751","-21,1427650452","-21,4014987946","-21,6426105499","-21,6703224182","-21,8667488098","-21,9190597534","-22,0473423004","-22,0434474945","-22,0128288269","-21,9834365845","-21,9422779083","8,25109195709","8,45048332214","8,64654541016","8,83542728424","8,93796157837","8,93981933594","8,84599113464","8,96515083313","8,88146495819","8,78231811523","8,84100818634","8,81122016907","8,831990242","8,75653934479","8,69576358795","8,65183925629","8,64095401764","8,60711574554","8,50612831116","8,47710132599","8,35155963898","8,24172687531","8,23637008667","8,02436637878","7,98816013336","7,80552721024","7,76223039627","7,64016294479","7,50328302383","7,40283060074","7,25971841812","7,12912940979","7,1184926033","7,01379299164","6,98307085037","6,90331935883","6,89276123047","6,8878068924","6,88142442703","6,88608074188"
,Piano Perlen CD1 (10),"-881,392456055","197,555221558","4,53232240677","-15,472858429","-11,6779699326","-15,1168575287","-16,4258594513","-14,6330881119","-10,8127126694","-6,74381494522","-2,03992319107","-3,52972912788","-4,72590303421","110,998260498","43,4573936462","53,1898841858","21,8087692261","15,8426628113","16,072889328","13,5373878479","12,3104953766","11,0365447998","11,7631034851","11,5560922623","11,6299495697","10,5852632523","6,12216308582E-06","9,3488539278E-05","0,000132808403578","0,000109593485831","0,000327019253746","0,000370184425265","0,00036040408304","0,000547171046492","0,00038805231452","9,53992857831E-05","4,49634826509E-05","6,26660767011E-05","3,71283313143E-05","3,46033230016E-05","4,9184945965E-05","2,12170743907E-05","2,11686347029E-05","1,69042286871E-05","9,52680784394E-06","8,81612777448E-06","5,33226102561E-06","3,69255121768E-06","2,50777338806E-06","1,25133135498E-06","1,19482876926E-06","5,01041256484E-07","2,70258851742E-07","2,0764869646E-07","1,1166861924E-07","8,3996894773E-08","5,03339130375E-08","3,11686463306E-08","1,55727697403999E-08","5,09132469517E-09","2,02485117562E-09","9,06499986186E-10","3,48759549018E-10","1,74973216471E-10","1,1996449667E-10","1,05314680587E-10","3,86474566767E-05","0,000401378638344","0,000482938310597","0,000341479928466","0,0011609691428","0,00121640833095","0,00105429522227","0,00156886992045","0,00133197382092","0,000255110207945","0,00011447907309","0,000228028540732","0,000132932764245","0,000148438615724","0,000272941688308","0,000104435406683","0,000113243440865","0,000134824818815","3,29299982695E-05","2,96581656585E-05","5,82758148084E-05","1,67950092873E-05","2,41354664468E-05","4,44585930381E-06","4,91518449053E-06","2,99585008179E-06","1,33067430852E-06","9,5238948461E-07","5,97211453623E-07","4,98719032294E-07","3,72075533051E-07","2,36197394088E-07","1,05694944352E-07","3,80752140927E-08","1,264700078E-08","7,47851558458E-09","2,77282596883E-09","1,3295329282E-09","1,02449537742E-09","5,48454170968E-10","-15,3378973007","-12,4672956467","-11,9670066833","-11,741891861","-11,2820920944","-11,1698942184","-11,2537174225","-11,5239200592","-11,7592191696","-12,607167244","-13,3759374619","-13,7614812851","-14,1900062561","-14,6135873795","-14,5450525284","-14,9084062576","-15,4386205673","-16,2374229431","-16,6902008057","-16,7795238495","-17,5964126587","-18,4645080566","-18,8557662964","-19,1354732513","-19,5855236053","-20,4614467621","-20,9496746063","-21,3560962677","-21,8047657013","-22,0300388336","-22,3252124786","-22,5207653046","-22,8208255768","-23,2426280975","-23,6277980804","-24,0152568817","-24,3708438873","-24,7626018524","-24,7842502594","-24,4735469818","7,22669839859","7,60555648804","7,6705737114","7,64342164993","7,82061481476","7,8633890152","7,94087743759","8,09135913849","7,94181013107","7,77130413055","7,6807346344","7,74946308136","7,69959640503","7,70289945602","7,78401660919","7,69903564453","7,7321023941","7,7512345314","7,81899929047","7,80190181732","7,74336194992","7,71999168396","7,67884731293","7,56995820999","7,55192661285","7,27809476852","7,17768192291","7,0392165184","6,83899497986","6,74296569824","6,61636447906","6,5158700943","6,3842010498","6,1957116127","6,07556819916","5,96971607208","5,88339281082","5,82550048828","5,8006644249","5,81416130066"
,Piano Perlen CD1 (11),"-970,508178711","169,960876465","49,5386352539","-13,2244176865","-19,2672214508","-14,1562805176","-11,3456106186","-7,90205907822","-4,72491645813","-2,30430722237","-0,48897305131","0,458566963673","1,41336739063","79,7810592651","63,483669281","31,6504459381","29,5440788269","19,7035579681","16,1226520538","16,9964752197","15,8306922913","14,4540367126","14,0226650238","13,5855998993","14,7420597076","13,2379322052","3,77656169803E-06","5,6794383454E-06","1,63462173077E-05","9,9453056464E-05","0,000143587240018","0,000173664913746","0,000176554516656","0,000136917413329","0,000101891695522","3,97462390538E-05","2,29461984418E-05","2,4624303478E-05","1,04512155303E-05","6,22409561402E-06","4,79596064906E-06","9,76570504463E-07","1,3741884004E-06","6,7611722443E-07","4,17761697236E-07","2,143276987E-07","9,85282682109E-08","6,38129833419E-08","4,36044480523E-08","1,73170899842E-08","9,80262626626E-09","2,66193111997E-09","5,05437780518E-09","6,46614317645E-10","4,2253583965E-10","2,54107040965E-10","1,58043175769E-10","1,01669193897E-10","8,26465701431E-11","4,25061132125E-11","3,98832390724E-11","1,55904490706E-11","1,2942447461E-11","9,15593035417E-12","8,39563054494E-12","7,36997789186E-12","5,69001304029E-06","1,3427011254E-05","3,88643238693E-05","0,000364217732567","0,000470365135698","0,000593381526414","0,000544636161067","0,000389875785913","0,000279815343674","0,000204267256777","0,000114023583592","0,000153276807396","5,07395452587E-05","3,22829073411E-05","2,93147186312E-05","4,63765672976E-06","1,19373289635E-05","4,17603087044E-06","1,71385738668E-06","1,36159269459E-06","6,03239243446E-07","3,98538446689E-07","4,59269386965E-07","1,55400385893E-07","7,41861470033E-08","2,44554136941E-08","1,02855395312E-07","7,68189867273E-09","5,41716627112E-09","3,1799454181E-09","1,90638815845E-09","1,08138542565E-09","1,40728850795E-09","6,54337861672E-10","7,33619220927E-10","6,94440269178E-11","5,70933925137E-11","1,61250769681E-11","1,40665560797E-11","1,10566902856E-11","-14,6465654373","-15,1484279633","-14,6906766891","-13,6687040329","-13,4268159866","-13,2587480545","-13,3838911057","-13,691619873","-13,8867845535","-15,0472211838","-15,6960763931","-15,9498767853","-16,8650913239","-17,3733482361","-17,854473114","-19,1824741364","-19,3115615845","-19,9938564301","-20,530670166","-21,649728775","-22,1370105743","-22,427816391","-23,3025131226","-23,7818164825","-24,0574893951","-24,7319755554","-24,9451332092","-25,3667755127","-25,6552963257","-25,78125","-25,9658145905","-26,0550117493","-26,1602687836","-26,2204933167","-26,3530426025","-26,4885845184","-26,5910682678","-26,7269077301","-26,7996501923","-26,8844432831","8,78043556213","8,80832767487","9,03140163422","9,32802391052","9,44969749451","9,47846984863","9,54233837128","9,51290035248","9,48885440826","9,31171035767","9,16811656952","9,1483001709","9,03259277344","8,98599815369","8,92067241669","8,62673854828","8,65682888031","8,55840396881","8,52191162109","8,28030109406","8,12560558319","8,05808830261","7,85240507126","7,67862844467","7,61341190338","7,36905050278","7,31931018829","7,1385641098","7,05666923523","7,01764583588","6,96781778336","6,93854570389","6,91121339798","6,88001394272","6,84927177429","6,81628656387","6,79476499557","6,76853227615","6,75546216965","6,73969936371"
,Piano Perlen CD1 (12),"-836,928894043","220,438552856","-5,2541475296","-12,2216873169","0,82012450695","-6,25462293625","-8,69562721252","-5,45839691162","-5,80773019791","-3,08531022072","-0,283028900623","-3,057097435","-4,33753871918","97,4964675903","49,5844802856","45,6540031433","21,0401954651","17,9138259888","17,7616291046","14,8741836548","13,012591362","13,4252567291","13,6297559738","12,8078784943","11,7401618958","11,3909645081","3,55764350388E-05","0,000339069287293","0,000481986993691","0,000643426203169","0,000572839344386","0,000295809324598","0,00023557174427","0,000348506233422","0,000220077839913","0,000106423489342","7,86147284089E-05","4,861245543E-05","4,24186691816E-05","8,5645042418E-05","5,22094524058E-05","2,46154959314E-05","5,04464478581E-05","3,86006468034E-05","2,23848473979E-05","7,36800984669E-06","8,91557647265E-06","5,00835494677E-06","2,62764706349E-06","1,78261768724E-06","9,86628378996E-07","6,51275286145E-07","9,71958684204E-07","1,70902396235E-07","8,44774561415E-08","5,75677958636E-08","4,77640540453E-08","5,29154995377E-08","2,64979416187E-08","8,79340600335E-09","8,53082582353E-09","6,2592371286E-09","1,56742885338E-09","6,03129213239E-10","6,36933283893E-10","3,22582488499E-10","9,43112609093E-05","0,000964437727816","0,00118393532466","0,0014265764039","0,00130585581064","0,000625901913736","0,000494929088745","0,000944852770772","0,000555740203708","0,000218548535486","0,000163784192409","0,00014697611914","0,000119290605653","0,000395650917199","0,000230971025303","8,51992153912E-05","0,000217344597331","0,00019796511333","0,000144630728755","4,18366653321E-05","6,08176997048E-05","3,46007072949E-05","1,94175245269E-05","1,17403014883E-05","6,9032198553E-06","1,27130360852E-05","2,63624951913E-05","2,89920740215E-06","6,83619873598E-07","4,55041572422E-07","5,0339582458E-07","7,71302779867E-07","3,58183257276E-07","7,64990630842E-08","1,26604760453E-07","1,37111555887E-07","1,88614723839E-08","6,16108852824E-09","8,81811690334E-09","2,89794255259E-09","-12,6978788376","-10,5896282196","-10,5001220703","-10,4807033539","-10,6820602417","-10,856883049","-10,9462099075","-10,8656682968","-11,2308416367","-11,7122011185","-12,1058158875","-12,8304309845","-13,0771837234","-13,0263242722","-13,3777208328","-13,9502372742","-14,2329740524","-14,4824485779","-15,0885791779","-15,8340835571","-16,3018493652","-16,6299724579","-17,0481586456","-17,8702926636","-18,318561554","-18,9730949402","-19,4849491119","-20,1098575592","-20,7310409546","-21,1775093079","-21,4761142731","-21,8204135895","-22,1366024017","-22,5252838135","-22,8162384033","-23,2287044525","-23,4874591827","-23,7185611725","-23,8147296906","-23,9474754333","7,74092197418","8,03812026978","8,12563514709","8,21435546875","8,22146034241","8,12490177155","8,10494709015","8,11493778229","8,07004451752","8,01305389404","7,94743490219","7,8835606575","7,88913297653","7,97044324875","7,88710165024","7,84759902954","7,90208864212","7,85672187805","7,77450180054","7,64312648773","7,68203544617","7,60155916214","7,56338596344","7,44990539551","7,37920236588","7,23376226425","7,18405294418","7,05710554123","6,93782138824","6,83439588547","6,75724077225","6,70702362061","6,61506557465","6,49122238159","6,41020822525","6,28944540024","6,19649267197","6,12738418579","6,10765218735","6,06779098511"
,Piano Perlen CD1 (13),"-830,485595703","206,17805481","-32,3699913025","-25,552520752","-7,06656503677","-11,4673156738","-10,1062574387","-1,46264445782","-3,57091736794","-5,78258752823","-4,03876638412","-6,87978839874","-0,683467745781","96,8808441162","44,4897422791","28,8647422791","18,9810504913","12,3939638138","13,9722223282","12,7869815826","11,220621109","13,0513153076","14,9314508438","14,0293121338","14,8295288086","15,1080951691","1,2062046153E-05","4,6392717195E-05","9,18567311601E-05","0,000142783450428","0,000186170145753","0,000173422886292","0,000254772952758","0,000214719053474","0,000260191707639","0,000448862672783","0,000174523709575","0,000198787427507","0,000313372613164","0,000337279983796","4,46004523837E-05","1,21498133012E-05","1,87048826774E-05","2,56516123045E-05","1,59724295372E-05","1,05565477497E-05","2,96171242553E-06","1,63909385265E-06","2,1431053483E-06","1,10133953513E-06","6,76502111219E-07","3,49095842012E-07","1,33101849542E-07","8,03275526096E-08","3,16338173434E-08","3,11415426779E-08","2,63132289291E-08","1,73515353197E-08","1,11689626436E-08","1,08057154335E-08","3,47741258011E-09","1,9483517022E-09","7,76337605313E-10","1,01584252121E-09","4,2046049975E-10","2,70217681564E-10","3,21419829561E-05","0,000112551031634","0,000208258410566","0,000278699793853","0,000392109825043","0,000402356352424","0,000538791355211","0,00043646938866","0,000664568389766","0,00134045118466","0,000475193519378","0,000457778311102","0,00103925075382","0,00132884259801","0,000158494687639","3,9023172576E-05","3,77221258532E-05","7,24868586985E-05","4,68849175377E-05","3,48168869095E-05","7,6623955465E-06","4,32986598753E-06","6,65147172185E-06","3,32215859089E-06","2,71426415566E-06","1,0320408137E-06","4,16771854361E-07","3,14589527761E-07","1,08464782045E-07","1,38650364079E-07","8,19433623178E-08","6,53769731684E-08","5,26590753225E-08","5,70694780322E-08","1,72711640545E-08","1,05640456383E-08","4,89487828048E-09","8,5640774472E-09","2,85281331891E-09","1,86461313056E-09","-13,9316101074","-13,1287326813","-12,5860643387","-11,8502101898","-11,7664546967","-11,8428573608","-11,5565261841","-11,5655698776","-11,7197465897","-11,8461990356","-12,1884403229","-12,1320295334","-12,132399559","-12,4170179367","-13,5598249435","-14,445025444","-14,0832185745","-14,1748447418","-14,6534004211","-15,0365495682","-16,0109615326","-16,5581798553","-16,5000743866","-17,5240650177","-17,9140281677","-18,5484924316","-19,4678630829","-20,213514328","-21,0309696198","-21,4117908478","-21,5937976837","-22,0942363739","-22,8036308289","-22,9917469025","-23,9260616302","-24,4834308624","-25,2756385803","-25,4827747345","-25,9980106354","-26,458108902","8,82488536835","9,08459568024","9,19532775879","9,28936195374","9,35689353943","9,34589385986","9,41715526581","9,39008998871","9,3914308548","9,46220970154","9,34105396271","9,3860502243","9,41653156281","9,41415023804","9,11797142029","8,91749286652","9,01510715485","9,01758956909","8,97359275818","8,91480731964","8,73241519928","8,65173721313","8,69552326202","8,58086299896","8,49910736084","8,41714763641","8,26381778717","8,19327926636","8,04936408997","8,03791236877","8,0448846817","7,95381116867","7,86192512512","7,84766674042","7,62569141388","7,52395248413","7,31487512589","7,29897451401","7,18245029449","7,0875377655"
,Piano Perlen CD1 (14),"-890,186767578","212,97618103","22,5590209961","-17,4947147369","-5,00144910812","-9,24430465698","-10,9982042313","-9,51086330414","-12,6401815414","-10,0676765442","-2,52992153168","-0,374201148748","-1,2253357172","88,6639709473","51,9985427856","39,7822761536","19,8517017365","18,1669902802","14,166841507","12,0383663177","11,8580322266","13,3164396286","13,2469339371","9,30401992798","9,75614452362","10,1657133102","2,31904978136E-05","7,95734667918E-05","9,7281204944E-05","0,000234361606999","0,000287794042379","0,000485348078655","0,000343563820934","0,000154262394062","8,9685418061E-05","6,19517377345E-05","4,67660029244E-05","5,76950696995E-05","4,47619204351E-05","1,88110134332E-05","9,93191133603E-06","6,3847551246E-06","3,91323510485E-06","3,05463368022E-06","1,68909457443E-06","1,09455606889E-06","5,9434449895E-07","6,1198130652E-07","5,40979101515E-07","2,02520809012E-07","1,49130002569E-07","8,3217514657E-08","4,24471906513E-08","1,1890525542E-07","8,33521518473E-09","5,22437426653E-09","3,76482445219E-09","4,86043161274E-09","2,69267053099E-09","1,32871480485E-09","5,10544939658E-10","3,84101112028E-10","9,43400635389E-11","6,48028783412E-11","2,92974811078E-11","2,38674739694E-11","5,27915835846E-05","0,000164681026945","0,000207828561543","0,000419708725531","0,000581544241868","0,00119141303003","0,000836619758047","0,000381771620596","0,000525059178472","0,000266850111075","0,000215595267946","0,000340813043294","0,000376072974177","8,18505141069E-05","2,91536234727E-05","1,99238111236E-05","1,58478796948E-05","1,03861921161E-05","6,71602674629E-06","6,30988142802E-06","2,79513960777E-06","3,41780287272E-06","2,76701757684E-06","8,59230738115E-07","8,38037578887E-07","5,59446789339E-07","3,07057149485E-07","1,45691421949E-06","7,17796382332E-08","7,11215761839E-08","3,69822323876E-08","4,85735576206E-08","2,68706834561E-08","1,44614569209E-08","6,26197715903E-09","5,1866635431E-09","1,07328512744E-09","8,68959515454E-10","3,07855962944E-10","2,07823230847E-10","-13,4027957916","-12,2606649399","-12,1277456284","-11,2287425995","-11,1107540131","-10,774605751","-11,0865621567","-11,8234500885","-12,8060665131","-13,2707824707","-13,4962873459","-13,8207626343","-14,1142530441","-14,5696430206","-14,8329181671","-15,6073112488","-16,0635948181","-16,5718727112","-17,299287796","-18,2737178802","-18,7088832855","-18,7878494263","-19,0646419525","-20,0029830933","-20,9290618896","-21,6746387482","-22,2611160278","-22,7097873688","-23,6354084015","-24,0192813873","-24,3453769684","-24,5180530548","-24,9844017029","-25,3562507629","-25,8090209961","-26,0943756104","-26,3276023865","-26,4775600433","-26,6692848206","-26,6120815277","8,45170688629","8,68611717224","8,74137210846","8,91745853424","8,92049598694","8,97297954559","8,92545127869","8,7870798111","8,62825584412","8,5826921463","8,56317996979","8,56709194183","8,56021785736","8,51887989044","8,46674537659","8,41950702667","8,35146522522","8,34020709991","8,24845981598","8,17671585083","8,12248420715","8,10516929626","8,11347961426","7,94626903534","7,83770418167","7,67872476578","7,52285003662","7,54068899155","7,19880008698","7,06461143494","6,99477386475","6,97603178024","6,83608818054","6,72559452057","6,58844423294","6,51604223251","6,42174530029","6,39341449738","6,35499000549","6,35619020462"
,Piano Perlen CD1 (15),"-840,243408203","231,234466553","0,85664755106","-22,1464309692","-7,67546987534","-12,4247350693","-13,2751808167","-11,7289047241","-10,0733337402","-9,76931381226","-7,59260606766","-6,60900688171","-6,58349132538","85,5928955078","44,6951904297","34,7859458923","18,4118843079","15,0834331512","13,7341947556","12,0697889328","11,9040517807","11,8685569763","10,704668045","10,7720003128","9,6437330246","11,898982048","7,46445539335E-06","0,000153009721544","0,000463390024379","0,000406978855608","0,000529548968188","0,000867930531967","0,000483561860165","0,000411258079112","0,00020100385882","0,000218783534365","0,000151611107867","9,89868131001E-05","4,71528437629E-05","3,35714612447E-05","1,79192338692E-05","1,89294441952E-05","8,05573654361E-06","4,68797543363E-06","4,20426704295E-06","1,44389287016E-06","1,2083656884E-06","8,82340373209E-07","5,49933304228E-07","3,8355906895E-07","2,31099789971E-07","7,45450989825E-08","7,96689150206E-08","2,76331935112E-08","2,77210503441E-08","1,38065772148E-08","1,36334952217E-08","5,47533973716E-09","4,48408066234E-09","2,15882711707E-09","1,4573916518E-09","5,9186000545E-10","3,7372452355E-10","2,18448176215E-10","2,35416464101E-10","1,05001479733E-10","1,315424106E-05","0,000311505427817","0,0010163373081","0,000682866259012","0,00102707266342","0,00222085812129","0,00111530860886","0,00099666218739","0,000451223022537","0,000567147450056","0,000502798880916","0,000256603438174","0,000119943484606","0,000130609740154","4,26904225606E-05","8,9262095571E-05","1,95734246518E-05","8,78830269357E-06","1,26378372443E-05","2,85474243356E-06","3,01622094412E-06","2,82958103526E-06","1,46837851389E-06","1,12017289666E-06","8,7934796511E-07","2,03250451136E-07","3,52786685198E-07","1,01477816372E-07","1,72678866761E-07","7,41909005342E-08","8,65568097197E-08","2,63189772198E-08","3,1296643499E-08","1,52627670502E-08","1,15208260709E-08","6,68228361533E-09","2,21316009963E-09","2,00677852114E-09","3,26046944998E-09","1,1225032015E-09","-13,7979125977","-11,2186517715","-10,1948080063","-9,92848300934","-9,90506076813","-9,78308677673","-10,1809949875","-10,4556951523","-10,9801187515","-11,1890192032","-11,8338537216","-12,0079565048","-12,4200925827","-12,9428043365","-13,3867683411","-13,8251438141","-14,3603687286","-14,7960920334","-15,2586116791","-16,0627231598","-16,5131893158","-17,1717185974","-17,6156711578","-18,2697181702","-19,1318893433","-19,9252319336","-20,2136058807","-21,101360321","-21,4938430786","-22,1801528931","-22,4830226898","-23,0700283051","-23,6837806702","-24,1021156311","-24,5419502258","-25,1569366455","-25,3524208069","-25,7674751282","-26,0895519257","-26,5853328705","7,32434654236","7,76147794724","7,92872095108","7,89148187637","7,94231843948","8,02523708344","7,92597484589","7,90766096115","7,82931470871","7,83578920364","7,7797460556","7,7326374054","7,62389183044","7,60655260086","7,55405473709","7,54070234299","7,49281644821","7,44283246994","7,41952800751","7,31232976913","7,3102016449","7,31798362732","7,2573094368","7,22960090637","7,21105909348","7,06637811661","7,05781173706","6,90089130402","6,85888147354","6,76853942871","6,71046304703","6,56412267685","6,45866250992","6,31686496735","6,22373771667","6,06189060211","6,00769138336","5,90241146088","5,84198379517","5,74717760086"
,Piano Perlen CD1 (16),"-897,202758789","218,026199341","32,6143302917","-21,1436519623","-8,54542732239","-8,45963859558","-12,4179792404","-10,1374759674","-6,09355783463","-2,6909968853","-1,13454055786","-4,61596822739","-8,31543445587","78,5405044556","53,6585159302","31,8374767303","17,5309867859","15,8219995499","15,470697403","13,0827875137","10,8499956131","11,425368309","12,7184648514","11,7532119751","11,5510406494","10,0561037064","1,5537305444E-05","0,000130732689286","0,000309453287628","0,000389547785744","0,000261007167865","0,000262264686171","0,000226369142183","0,000295960955555","0,000149562445586","6,27638291917E-05","6,47543274681E-05","2,52645022556E-05","8,06699063105E-06","5,21182118973E-06","5,7568399825E-06","3,79464859179E-06","2,83048143501E-06","2,29753254644E-06","8,23565869723E-07","7,1196046747E-07","3,46684856822E-07","2,68318757435E-07","1,68443676785E-07","1,07013981676E-07","3,81478884037E-08","2,4617980543E-08","1,2296473173E-08","8,41139069507E-09","4,2618388818E-09","2,91688539988E-09","1,28263166754E-09","5,95809290793E-10","3,22589288615E-10","1,32926961105E-10","8,97883364881E-11","3,84083181926E-11","2,42156433794E-11","1,44548626541E-11","7,84391128439E-12","5,34221451798E-12","4,39039686171E-05","0,000323645595927","0,000695229042321","0,00103939720429","0,000655945041217","0,000568964169361","0,000483177311253","0,00106350274291","0,000509602308739","0,000237541287788","0,000275539408904","8,55057951412E-05","2,86118902295E-05","1,75267705345E-05","1,72513846337E-05","1,13832793431E-05","1,26420591187E-05","6,62664888296E-06","3,38672862199E-06","3,77420337827E-06","1,69190855104E-06","1,44923819789E-06","8,12025405139E-07","4,73888320585E-07","1,89620294577E-07","1,30733226911E-07","9,01318983892E-08","5,39057509741E-08","2,56338701377E-08","2,37452315588E-08","1,04721982197E-08","4,35224478679E-09","2,43764453067E-09","8,97790009002E-10","7,93129395493E-10","3,98016120062E-10","2,18519410899E-10","1,5551282484E-10","6,14127290688E-11","3,93553314937E-11","-13,6823625565","-11,9029150009","-11,3212814331","-11,1565570831","-11,2618017197","-11,1423530579","-11,4485263824","-11,6894254684","-12,0247125626","-12,585310936","-13,075671196","-13,6059122086","-14,6967420578","-15,3349552155","-15,2102975845","-15,5792303085","-16,2801513672","-16,4413490295","-17,6142292023","-18,1445121765","-18,9782905579","-19,6685581207","-19,7791042328","-20,5657730103","-21,4270381927","-22,2188644409","-23,282623291","-23,4119949341","-23,9165401459","-24,4293346405","-25,2742347717","-25,7842140198","-26,1381206512","-26,4455070496","-26,8143749237","-27,1168079376","-27,2825927734","-27,3838214874","-27,5024757385","-27,5982494354","8,32677555084","8,72817802429","8,95196723938","8,98581218719","8,87381267548","8,87657737732","8,90752887726","8,9158372879","8,7109336853","8,57075595856","8,64082717896","8,52742099762","8,32100486755","8,2974357605","8,27251243591","8,22493553162","8,1498966217","8,15143585205","7,96776103973","7,92302560806","7,89877128601","7,79517841339","7,76962947845","7,74620771408","7,55776834488","7,45989942551","7,24499988556","7,23872041702","7,14195299149","7,03397893906","6,84093666077","6,69555425644","6,6283197403","6,51856374741","6,41496562958","6,3088388443","6,25805044174","6,22432947159","6,18008327484","6,15531635284"
