Norah Jones_11 - One Flight Down	-688,9165039	176,0032806	9,278652191	12,69401455	-0,632660747	-6,661817074	6,426752567	-7,968811989	0,188656971	-4,053127766	1,139959931	-3,92005682	-0,792211831	135,2583923	54,31746292	38,21662521	20,58501625	17,35073471	17,35043526	20,46428108	13,94614887	13,28690052	12,15159225	11,15882015	11,4200983	9,705516815	0,003586676	0,003488234	0,001531115	0,001369763	0,002266694	0,002738015	0,002001236	0,000950126	0,001050101	0,001645799	0,001130674	0,001642587	0,001210356	0,000809167	0,000581196	0,000492789	0,000222056	0,000360394	0,000198032	0,00015458	8,90867E-05	8,14842E-05	6,2454E-05	9,35503E-05	4,58342E-05	1,63741E-05	1,08085E-05	9,47517E-06	8,44562E-06	6,6892E-06	5,12977E-06	4,58442E-06	3,95512E-06	2,53409E-06	1,77491E-06	1,22032E-06	8,17607E-07	1,09162E-06	1,6748E-06	1,63983E-06	0,009625973	0,009175701	0,004037928	0,003153941	0,004059459	0,005138104	0,005244587	0,003682048	0,004233043	0,005439928	0,004177224	0,007511153	0,005447278	0,005904748	0,00286215	0,002129398	0,001216537	0,001817886	0,001251593	0,000765411	0,000516363	0,000584183	0,000368049	0,000635072	0,000202949	5,52207E-05	3,47889E-05	3,26578E-05	3,53254E-05	3,13763E-05	2,30302E-05	2,47826E-05	2,42553E-05	1,57212E-05	1,19657E-05	8,28592E-06	4,59252E-06	4,82942E-06	8,83958E-06	1,21202E-05	-7,844172955	-7,515631199	-8,070702553	-7,990170479	-7,710861206	-7,56863308	-8,375144959	-9,25769043	-9,261418343	-9,452727318	-9,669599533	-10,13795853	-10,50367546	-10,96193695	-11,31209946	-11,53429031	-11,88961697	-12,1536293	-12,53821945	-13,00613022	-13,45804882	-13,52836418	-13,73886299	-13,76955318	-13,88192558	-14,27324009	-14,49868488	-14,70931435	-15,14228439	-15,5536108	-15,78123474	-16,1821785	-16,64325142	-17,0643158	-17,34552002	-17,60393715	-17,59445381	-16,99396706	-16,73700905	-16,97494316	2,981167078	3,221596718	3,126762629	3,158513308	3,275912762	3,351035595	3,385694742	3,312011957	3,392617226	3,649779558	3,547600269	3,653703213	3,69882369	3,617827654	3,676383734	3,687505722	3,553762436	3,749461889	3,774460316	3,762362003	3,657289982	3,669766903	3,725058317	3,884094477	3,779748201	3,639449358	3,536149979	3,556856155	3,531230927	3,501271248	3,411135912	3,353506327	3,353968859	3,243364811	3,136857033	3,078325748	3,101693869	3,369158983	3,531288624	3,439377785
Norah Jones_12 - Nightingale	-676,8676758	165,8605957	20,83761597	21,72729874	12,78949738	-2,123386383	1,501454711	-1,643945575	-1,173151374	-4,938653946	-5,537247181	-3,708274603	-2,497524738	134,7243805	46,69739532	33,99307251	22,12660408	16,28321075	19,87435913	15,87884426	14,82138824	12,71095657	12,70930576	12,3119812	12,17230415	10,26826191	0,005518135	0,008608815	0,004779164	0,003136184	0,00360654	0,003209957	0,001813918	0,001322411	0,001544619	0,001498938	0,001065865	0,000767624	0,000682745	0,000610521	0,000278249	0,000206469	0,000157145	0,000180939	0,000138316	8,24748E-05	6,82533E-05	3,38686E-05	3,98504E-05	3,58784E-05	1,89111E-05	9,39792E-06	6,10929E-06	6,92323E-06	5,87228E-06	4,35229E-06	2,81203E-06	2,18736E-06	1,68462E-06	1,9461E-06	1,77613E-06	1,80339E-06	1,89039E-06	2,74399E-06	2,67828E-06	2,04947E-06	0,011832532	0,013968518	0,006336476	0,004987712	0,006545774	0,006058198	0,004900632	0,003917448	0,004438863	0,004931428	0,005003996	0,003674946	0,00392911	0,002905073	0,001448222	0,000956811	0,000802159	0,001092822	0,000639272	0,000433327	0,000384162	0,000132524	0,000142614	0,00012429	7,89445E-05	4,26278E-05	2,56341E-05	2,84848E-05	2,95727E-05	2,05253E-05	1,28109E-05	8,63097E-06	7,26548E-06	8,71289E-06	1,09358E-05	1,43476E-05	1,55449E-05	1,91713E-05	1,54597E-05	1,21809E-05	-7,952823639	-6,179132938	-6,388803482	-7,072844505	-7,534134388	-7,705228329	-8,732018471	-9,371946335	-9,460344315	-9,680290222	-10,68758488	-10,50782394	-10,815238	-10,99677658	-11,64460373	-11,85154629	-12,36211681	-12,33483505	-12,22927761	-12,39571095	-12,72488403	-13,36769772	-13,18522263	-13,23574638	-13,74407959	-14,23836327	-14,65705681	-14,63599968	-14,80073643	-15,18074131	-15,7509613	-15,98726273	-16,20347595	-16,05970955	-16,28732109	-16,58290482	-16,66023827	-16,30096436	-16,29697037	-16,53843117	3,407645464	2,702136278	2,565948725	2,767560959	3,197468281	3,216271877	3,2924788	3,482996464	3,690948725	3,607312202	3,704412937	3,539314508	3,538393021	3,432121038	3,280086041	3,335192204	3,437164545	3,524362326	3,422806501	3,389333963	3,416002035	3,473257065	3,550981045	3,543267965	3,44979763	3,336358547	3,320094824	3,345188379	3,27280879	3,245807409	3,210604668	3,219755173	3,160225391	3,137869835	3,072670937	3,117827177	3,205135345	3,452083349	3,508428335	3,454072237
Norah Jones_14 - The Nearness Of You	-799,9664917	200,1098938	25,21644402	-3,824020624	1,495828271	-18,48428154	-2,972598314	-5,779364109	-5,247447968	-9,506115913	-7,996106148	-6,257913113	-4,417859554	125,6889114	63,43973541	41,60783005	27,74825859	17,32145309	20,62250137	15,67407513	14,77967834	13,23109245	15,35484791	10,92591095	11,30976868	10,6270113	8,97319E-05	0,000506375	0,000479212	0,001126899	0,001426746	0,001462255	0,000948823	0,000747713	0,000440615	0,000354746	0,000493036	0,000286294	0,000177526	0,000174371	0,000183126	5,46799E-05	5,5262E-05	5,5844E-05	3,91159E-05	4,40302E-05	4,52028E-05	1,49679E-05	1,50993E-05	1,28117E-05	8,08414E-06	1,86595E-06	1,93786E-06	2,216E-06	2,43593E-06	1,40015E-06	9,45962E-07	1,09624E-06	1,45264E-06	1,35206E-06	1,9891E-06	2,199E-06	1,59367E-06	1,68213E-06	1,49545E-06	1,50346E-06	0,000219526	0,001033569	0,000749254	0,001855644	0,00289604	0,003606648	0,002564416	0,002099893	0,001545944	0,001604597	0,00240271	0,001351355	0,000990939	0,001404912	0,001267778	0,000411217	0,000477656	0,000435125	0,00025067	0,000329965	0,000461121	0,000124606	9,16637E-05	8,79034E-05	8,54618E-05	1,63314E-05	2,15418E-05	1,98634E-05	2,42021E-05	1,40015E-05	1,28662E-05	1,53937E-05	2,09816E-05	1,75785E-05	2,90451E-05	3,26408E-05	2,08935E-05	2,25107E-05	1,75415E-05	1,79372E-05	-11,00079727	-9,128472328	-8,921995163	-8,395478249	-8,596011162	-8,929692268	-9,518288612	-9,835157394	-10,43412781	-10,90912819	-10,94180679	-11,70679188	-12,00538445	-12,55434227	-13,32188988	-14,2092104	-14,38069153	-14,96322727	-14,85519981	-15,12391758	-15,92917156	-16,06245995	-16,23983383	-16,66413879	-16,80247688	-17,75787926	-18,24524117	-18,49737358	-18,76557922	-19,24886131	-19,82547569	-20,12205887	-20,18338013	-20,34802055	-20,48441505	-20,33959198	-20,28740883	-19,81885719	-19,7522068	-19,91153145	2,820512533	2,971450329	2,966477394	3,315836668	3,601672888	3,835136414	3,836794853	3,843822241	3,777614355	3,752184629	4,008183002	4,050658703	4,027371883	4,019041061	4,182413578	4,025139809	4,11625433	4,185592651	4,279581547	4,321564198	4,31268692	4,326133251	4,507623196	4,596066475	4,508300304	4,157588959	4,088984966	4,199677944	4,136152744	3,946523905	3,653672218	3,655265093	3,781204462	3,730753183	3,665944815	3,756066561	3,857762575	4,217523575	4,286477089	4,192265987
50 Cent_03	-526,5574341	122,8269653	17,59850121	37,67643738	18,98201942	7,531036854	0,105312169	3,046708345	-6,579464436	0,968337893	0,126476243	2,390722752	5,399497509	80,65868378	44,75379181	23,66576386	22,60669136	17,52915573	17,1367836	14,70112515	13,76079273	12,26168156	12,38466358	10,32235432	9,529001236	9,599634171	0,043819886	0,053363964	0,030333675	0,011091474	0,008301964	0,005015367	0,005598272	0,003215025	0,002624781	0,000792678	0,00043363	0,000438573	0,000447014	0,000421763	0,0002991	0,000405922	0,000223386	0,000295786	0,00023169	0,000209887	0,000209557	0,000258935	0,000245588	0,000328952	0,000357166	0,000286862	0,000247102	0,000162056	9,51532E-05	6,48915E-05	6,73133E-05	9,38821E-05	7,56778E-05	6,84818E-05	4,61481E-05	3,64842E-05	3,02165E-05	2,03566E-05	1,51145E-05	1,3353E-05	0,068713494	0,087527953	0,070405468	0,024018615	0,013516247	0,00777335	0,010652682	0,010304795	0,008856178	0,002518603	0,001341644	0,000945857	0,00132904	0,001042463	0,000760768	0,000978552	0,000685446	0,000551279	0,000504804	0,000420882	0,000460581	0,000599254	0,000616511	0,001028911	0,000986231	0,000727509	0,000634275	0,000380772	0,000233742	0,00016107	0,000175411	0,000238974	0,000184729	0,000177662	0,000118888	7,99686E-05	6,56747E-05	4,83907E-05	3,97197E-05	3,33967E-05	-4,498314857	-4,039297104	-4,884757042	-5,697421074	-5,85231781	-6,226354599	-6,429688454	-7,330724716	-8,219957352	-8,937478065	-9,19774437	-8,882561684	-9,037660599	-9,13992691	-9,371528625	-9,144321442	-9,801283836	-9,320612907	-9,635092735	-9,581710815	-9,79359436	-9,646734238	-9,811296463	-10,14660072	-10,28509712	-10,17638779	-10,45618534	-10,88931656	-11,43327236	-11,84093571	-11,94683933	-11,6509943	-11,78459644	-12,14317036	-12,45604515	-12,31622314	-12,33501244	-12,7864933	-13,17014122	-13,27038193	2,245745659	1,835638881	1,916392207	1,73661983	1,760911822	1,647460461	1,855503082	1,924200296	2,22292304	1,986453652	1,800690055	1,737799168	1,79790628	1,781934261	1,695972681	1,800148487	1,724436641	1,786077023	1,738298774	1,630695701	1,729392886	1,773139	1,775539875	1,983834147	2,179589748	2,166053057	2,21045661	2,210901499	2,206071854	2,280694008	2,311507225	2,348477602	2,348886728	2,490204334	2,439645767	2,39362359	2,327091455	2,319932938	2,307817459	2,332952261
50 Cent_08	-488,7687378	104,7916794	17,22503471	21,0529747	1,614113688	-1,213349462	3,597412109	-0,92987591	-4,612053871	6,193015575	2,403455734	0,867828012	2,550525188	78,19989014	39,77489853	23,33952522	20,49856186	18,44293404	16,560215	14,86351681	12,27912998	12,24386406	12,19836235	12,27796555	11,64407253	10,30724049	0,080240645	0,036043473	0,019564172	0,012351361	0,004798193	0,006711992	0,006341435	0,00650921	0,00444494	0,002897701	0,001098788	0,001359897	0,001013238	0,001318117	0,001104636	0,000975649	0,00058018	0,000500169	0,000367439	0,000246069	0,000253104	0,000238051	0,00013077	0,000101941	0,000171023	0,000333051	0,000247744	0,000111801	9,77442E-05	7,92099E-05	6,70956E-05	7,90378E-05	7,48727E-05	5,87448E-05	4,15081E-05	4,05548E-05	4,26819E-05	3,98419E-05	3,02002E-05	2,00143E-05	0,140904844	0,067829594	0,040198494	0,020282093	0,006581999	0,013900538	0,01047092	0,015434936	0,010001213	0,006269061	0,002831487	0,003167074	0,00235974	0,002510342	0,00233344	0,002425204	0,001400204	0,000930008	0,000728821	0,000520047	0,000559622	0,000470628	0,000253834	0,000144265	0,000287615	0,000680605	0,000608069	0,000196953	0,000173605	0,000142723	0,000131015	0,000156786	0,000144724	0,000123338	7,74998E-05	6,09094E-05	6,55159E-05	7,00563E-05	5,87933E-05	3,60424E-05	-5,350214958	-4,876208782	-5,371918201	-5,614083767	-6,220010281	-6,267326832	-6,03695631	-6,51685524	-6,802453518	-7,126463413	-8,147752762	-7,801054478	-8,48408699	-8,263002396	-8,339874268	-8,590390205	-9,124844551	-8,940491676	-9,135828972	-9,602760315	-9,538651466	-9,53235817	-9,900398254	-9,948106766	-9,546956062	-9,137673378	-9,53000164	-10,05344009	-10,39268684	-10,66950607	-10,96740723	-10,8432951	-10,91736221	-11,18851662	-11,44715786	-11,37909794	-11,27404213	-11,28223324	-11,61250114	-12,01627445	4,068327427	2,746775389	2,510983706	2,399940968	2,276029587	2,441073418	2,343790054	2,525061607	2,493021727	2,409360647	2,350600958	2,353641272	2,517326832	2,710744381	2,550481319	2,551757097	2,55432272	2,486319304	2,387731075	2,362782478	2,356877089	2,326381445	2,19266367	2,163367033	2,275311947	2,380529404	2,369543314	2,283458948	2,351758242	2,397829771	2,445203781	2,518592358	2,539827108	2,516140699	2,449164629	2,488762856	2,491333008	2,463130236	2,442297697	2,424783468
50 Cent_10	-543,5881348	134,8929291	17,63348579	22,66129875	0,79019165	11,39524269	0,908347666	7,761018753	-3,467124939	5,990117073	2,843018293	-1,015698671	4,715770721	95,76380157	53,07316971	31,78802872	21,48331451	19,09842491	18,01999092	19,66876602	13,1700983	13,24246788	13,36554337	10,79118824	11,20144653	10,80187988	0,052930232	0,040115759	0,01572259	0,008679021	0,003152711	0,004479719	0,008872745	0,00313868	0,002892012	0,001889163	0,002273793	0,001276391	0,000917791	0,000907932	0,000749364	0,000651574	0,000493471	0,000298599	0,000226784	0,000216627	0,000234141	0,000200708	8,75388E-05	6,57423E-05	0,000102534	0,000173107	9,9324E-05	4,14997E-05	4,12659E-05	4,75086E-05	5,87149E-05	6,68038E-05	5,91202E-05	5,11534E-05	3,88589E-05	2,6725E-05	2,05893E-05	1,87834E-05	1,58683E-05	1,2009E-05	0,094637722	0,093741558	0,037138075	0,014518088	0,007191848	0,008924372	0,021233788	0,008220797	0,007606305	0,004593181	0,007249431	0,003602837	0,002490996	0,00244018	0,002490262	0,001955868	0,001486879	0,000773841	0,000639578	0,000561141	0,000514153	0,000501721	0,000256181	0,000165533	0,000243411	0,000463362	0,000271496	0,00010389	0,000121585	0,000142683	0,000177892	0,0001875	0,000166523	0,000150143	0,00011782	7,37037E-05	5,44581E-05	5,6824E-05	5,05239E-05	3,69911E-05	-4,991377354	-4,721952915	-5,283157825	-5,852128029	-6,910364628	-6,64679718	-6,576981544	-7,334210396	-7,53384304	-7,855958939	-8,049892426	-8,463785172	-8,830839157	-8,59254837	-9,001935959	-9,305212975	-9,500476837	-9,89939785	-10,29509258	-10,17565155	-10,27043152	-10,60049343	-11,26547527	-11,4120388	-10,90292931	-10,51978683	-11,02659512	-11,91743469	-12,11357403	-12,16839027	-12,17831993	-11,9232254	-12,04679012	-12,30212116	-12,59970093	-12,82745647	-13,1262188	-13,51495457	-13,91297245	-14,18280983	2,637028933	2,132999659	1,850481629	1,957108736	1,895376921	2,025170326	2,337954283	2,126782656	2,189628363	2,184344053	2,259707212	2,186009884	2,221927881	2,172949076	2,282881737	2,345179558	2,304293156	2,327886105	2,257106543	2,224009991	2,533858299	2,556024313	2,350721836	2,344706535	2,334276915	2,457157135	2,536481857	2,431360722	2,528375864	2,573405266	2,655941963	2,767797709	2,788694859	2,799512625	2,844709635	2,871512413	2,92524004	2,969024897	2,989143133	3,024084806
50 Cent_17	-547,0199585	113,9198456	-12,73396301	27,2349472	-13,17854404	-0,933575332	7,551601887	-0,445642233	2,155785322	6,197835445	-1,074661851	3,280611515	2,700111866	116,0473251	54,67826843	42,84038925	32,70994186	26,96047401	20,117939	20,20502472	16,77667999	16,83240891	14,7668705	13,01019955	13,34285069	12,17977047	0,073342137	0,051980905	0,013900525	0,006420275	0,004383277	0,004721824	0,004092369	0,004551349	0,003564262	0,001907345	0,0010451	0,000697684	0,001148613	0,000833481	0,000716254	0,000578498	0,000448823	0,000438813	0,000348016	0,000321473	0,000290827	0,00038283	0,000296392	0,00032076	0,000338398	0,000514317	0,00026119	0,00015707	0,000135301	0,000142728	0,000107965	7,8792E-05	5,75209E-05	5,55053E-05	3,91638E-05	2,5208E-05	3,0558E-05	2,53276E-05	1,79513E-05	1,53475E-05	0,17392084	0,103354692	0,041083708	0,015804652	0,013311381	0,009866501	0,00924687	0,011906606	0,008200767	0,00429959	0,001945531	0,001400927	0,002175123	0,002296287	0,001948506	0,001767666	0,001326955	0,001257281	0,000923234	0,000822548	0,000696141	0,001116619	0,001116415	0,001552487	0,001007931	0,001117194	0,000572815	0,000428624	0,000323638	0,000388334	0,000326197	0,000234365	0,000166982	0,000173099	0,000119058	6,98551E-05	8,4196E-05	7,31235E-05	5,6534E-05	4,87383E-05	-6,903375626	-6,555597305	-6,879096508	-7,327692986	-7,85875988	-7,571593285	-7,576277256	-7,482037544	-7,40532732	-7,718846321	-8,526268959	-8,707448959	-8,135691643	-8,777749062	-9,053872108	-9,406855583	-9,633981705	-9,996200562	-9,866127968	-9,816462517	-10,07532215	-10,00906181	-10,56612873	-10,80784702	-10,10320377	-9,450544357	-10,05203724	-10,53025913	-10,72233105	-10,92517662	-11,51529503	-11,82737637	-12,66960716	-13,08342361	-13,49537182	-13,62863731	-13,61573029	-13,94781971	-14,44179344	-14,69133663	4,795945168	4,72606039	3,875454187	3,357154369	3,294568777	3,331921339	2,942085505	2,796912432	2,567455769	2,409299135	2,835540056	2,539150238	2,468639612	2,479513645	2,480344296	2,527701378	2,560144663	2,675588846	2,536167383	2,468945026	2,645775795	2,659697056	2,684304237	2,686133385	2,668882608	2,755251646	2,747829914	2,578307152	2,547037363	2,713406801	2,814948082	2,908461094	3,482059479	3,743421078	3,859523773	3,920578241	4,312198639	4,245167255	4,082368374	4,127939701
50 Cent_19	-483,8586731	100,2232361	6,805147648	19,78835106	8,561585426	5,889554024	4,348221779	6,476315498	1,641028047	3,440831423	1,107352018	-0,109552287	4,648833752	79,73314667	39,38900375	27,26582909	21,38619041	17,95359993	17,62390327	16,31088066	15,2644577	13,3708868	12,35817528	13,56282711	13,51177025	11,14677906	0,037896577	0,040218111	0,020748021	0,007548759	0,004763892	0,004951073	0,005286461	0,00678258	0,00558254	0,002078507	0,001597861	0,001422817	0,001212695	0,001164731	0,001221923	0,001067188	0,001051627	0,000600337	0,000578122	0,000721273	0,000446567	0,000401962	0,000347757	0,000239642	0,000233282	0,000370627	0,000263685	0,000127864	0,000103778	9,01957E-05	8,54562E-05	6,97507E-05	7,54622E-05	5,75056E-05	3,89062E-05	3,00241E-05	3,34787E-05	3,05145E-05	3,10804E-05	1,73757E-05	0,056611177	0,053935081	0,040731624	0,013126385	0,008689101	0,010454932	0,011218907	0,016883276	0,013881442	0,005687003	0,00278333	0,002238303	0,001763066	0,002635512	0,002466308	0,002498751	0,002085272	0,001263127	0,001187155	0,001310195	0,000911126	0,00086859	0,001165049	0,000698439	0,000511796	0,000811652	0,00054909	0,000440351	0,000328157	0,000187511	0,000176074	0,000140172	0,000150851	0,000113957	6,21602E-05	4,3094E-05	4,26791E-05	3,68267E-05	3,50755E-05	2,2026E-05	-5,166834354	-4,442474365	-5,283615112	-6,201454163	-6,747488499	-6,691534519	-6,724829197	-6,668736935	-7,369156837	-8,012079239	-7,567276955	-7,715259552	-7,583415985	-8,051292419	-8,333806038	-8,760510445	-8,264379501	-8,755629539	-8,970081329	-8,278513908	-8,93109417	-9,129985809	-9,296634674	-9,524398804	-9,337807655	-9,275290489	-9,520189285	-10,21815968	-10,46620274	-10,61140919	-10,55858135	-10,62957668	-10,73115158	-10,96665382	-11,27156162	-11,45747948	-11,27975655	-11,36239529	-11,49983311	-12,05201149	3,313472986	2,619776726	2,590073347	2,526971579	2,620280743	2,48598814	2,55170536	2,604957342	2,766094923	2,552206755	2,280191898	2,397957802	2,189236879	2,357806444	2,661931753	2,691303015	2,341388226	2,282932997	2,493496656	2,156802654	2,222465754	2,276578188	2,093822241	2,089271784	2,124535561	2,363296032	2,376784563	2,284218311	2,314978838	2,354327202	2,338678122	2,268078566	2,410083532	2,403157234	2,412655592	2,392959118	2,403932095	2,429023981	2,560839176	2,47601676
50 Cent_20	-551,7062988	98,69176483	-13,55511856	10,08016872	0,375349641	-1,765854001	-0,018459175	5,11122036	3,767129183	5,629925728	-4,408882141	-7,850454807	-2,169855595	116,433075	50,78081131	41,95573044	30,32139015	24,46249008	24,21136284	21,03838348	17,53723717	16,77610016	14,36944771	12,71572685	12,54624271	11,43078613	0,040453587	0,038879413	0,013234838	0,004065061	0,002514272	0,002403866	0,002537275	0,002819569	0,002113368	0,002109864	0,001797061	0,001810556	0,000964474	0,000660904	0,000824183	0,00071643	0,000600738	0,000568127	0,000556669	0,000348979	0,000482791	0,000325556	0,000152324	0,000148459	0,000183706	0,000184033	0,000116612	6,9449E-05	6,35191E-05	6,17366E-05	6,65897E-05	5,8889E-05	3,64692E-05	5,71239E-05	3,33772E-05	2,74637E-05	1,69492E-05	1,48557E-05	1,09005E-05	1,22805E-05	0,074670091	0,079874448	0,031759363	0,013670838	0,005610432	0,006676018	0,007125222	0,009139922	0,006152	0,005368606	0,004059617	0,003420756	0,001895308	0,001789873	0,002959454	0,002450815	0,001781197	0,001463875	0,001163016	0,000838905	0,001336108	0,000852353	0,000344616	0,000350165	0,000417384	0,000421321	0,000269615	0,000143109	0,000140256	0,000170973	0,000193329	0,000158146	9,46338E-05	0,000173919	8,49374E-05	6,56828E-05	3,55317E-05	3,03985E-05	2,33474E-05	2,37931E-05	-8,056321144	-7,113611221	-7,460925102	-7,913840771	-8,046287537	-8,072381973	-8,340425491	-8,456466675	-8,340148926	-8,10525322	-8,090583801	-7,922524929	-8,616614342	-9,561133385	-9,585326195	-9,481920242	-9,474653244	-9,200728416	-9,195572853	-9,773770332	-9,525382042	-9,872115135	-10,41711617	-10,53434181	-10,28887272	-10,34893417	-10,71849632	-11,24165344	-11,52590275	-11,7746954	-11,95376492	-12,15243816	-12,43285942	-12,50304031	-12,55614758	-12,62066174	-13,02732468	-13,24158955	-13,35609531	-13,31237984	5,533966064	4,958889484	4,344730854	3,632902622	3,430878162	3,299332619	3,399357319	3,369753599	3,27400589	3,275479317	3,096503019	2,949523449	2,955983639	3,162945747	3,200613022	3,130105495	2,999507666	2,86149621	2,892487764	2,912119865	3,038836718	2,933635473	2,84084487	2,909402609	2,982653379	2,995229006	2,933650017	2,967464209	3,025025129	2,90935111	2,9522717	3,159636736	3,093260527	3,188297272	3,094630003	3,077876091	3,271538734	3,342350483	3,126727819	3,194022655
50 Cent_22	-657,2780762	89,93814087	22,68412209	22,38340569	12,32574081	2,493963718	-3,644416094	1,424800396	-4,106491566	3,174814463	-0,785802126	2,082267523	3,713310957	264,5589294	60,75502396	30,89391899	23,30209732	18,71473122	16,93493462	13,61162567	13,27163219	12,16350651	11,2190361	10,62441254	9,524175644	9,509430885	0,038875505	0,026344776	0,013069857	0,007202966	0,005505256	0,005349466	0,006120389	0,003982041	0,002620747	0,001536194	0,000856354	0,000776092	0,000805768	0,000799913	0,000490529	0,000381941	0,00030902	0,000439029	0,000376283	0,000430989	0,000325925	0,000219949	0,000116983	8,80915E-05	0,000138065	0,000168426	0,000108057	7,22207E-05	6,06378E-05	6,20866E-05	7,50977E-05	6,83343E-05	6,88187E-05	7,34193E-05	7,23446E-05	6,35473E-05	6,23496E-05	4,24478E-05	3,26701E-05	2,39828E-05	0,105533458	0,051800389	0,032424949	0,01293052	0,012325056	0,013574416	0,017701238	0,012466202	0,00843619	0,006869979	0,003641334	0,003632409	0,003133369	0,003163366	0,001667737	0,001548599	0,001160409	0,002310561	0,002138623	0,002443248	0,001480997	0,000577642	0,000329955	0,00025259	0,000496049	0,000510111	0,000302204	0,000234011	0,000234595	0,00024528	0,000263599	0,000285037	0,000244602	0,000229476	0,000247938	0,0001831	0,000180281	0,000122089	9,52014E-05	7,1619E-05	-17,54567337	-17,31425285	-17,58628464	-18,00180626	-18,54325676	-18,62499619	-18,64338303	-19,06697464	-19,85923767	-20,4213562	-20,65639114	-20,83152199	-20,95571709	-21,19535255	-20,84962845	-21,44021416	-21,42160797	-21,2351265	-21,55955696	-21,25211143	-21,39346695	-21,4897995	-21,9414711	-22,0370388	-21,94890213	-21,9115963	-22,12902832	-22,46149445	-22,76793861	-22,96551323	-22,92560005	-22,96632576	-22,90742683	-22,92552757	-22,94688797	-23,02011299	-23,01974487	-23,20231056	-23,48992157	-23,7961731	25,18112183	25,2503376	25,09753227	24,89736748	24,65881157	24,6197052	24,61089325	24,40940666	24,05006409	23,77779198	23,65044975	23,56916428	23,51958084	23,41181374	23,54380798	23,26760101	23,2739048	23,3619957	23,20755768	23,34836769	23,30165672	23,25706291	23,02571869	22,97168922	23,02964973	23,05986214	22,94282532	22,76983452	22,63089943	22,54395866	22,57637024	22,55914497	22,59980965	22,60545158	22,59942627	22,57456779	22,58133316	22,48309135	22,34249687	22,19529343
Blues Brothers - Expressway To Your Heart	-580,0668945	99,65002441	-18,32175636	17,66028023	-1,448207617	8,719128609	-2,039641619	5,801848888	1,744638205	1,229736209	-0,184211731	-1,077666283	-5,187945843	92,37703705	32,74688721	28,97228432	20,1856823	17,0494194	13,59754276	14,10922909	12,43090725	10,81940365	11,91381741	10,23029423	10,09898472	9,242246628	0,002087935	0,005028816	0,002620973	0,001179407	0,000583169	0,000876784	0,00062984	0,000498456	0,000757168	0,000784658	0,00067977	0,000378984	0,000387261	0,000447911	0,000263036	0,000304146	0,000310041	0,000171516	0,000220218	0,000137225	0,000128893	0,000137252	0,000116427	0,00011944	6,12112E-05	4,15799E-05	4,92066E-05	3,58051E-05	3,89106E-05	2,74628E-05	2,13627E-05	1,65639E-05	1,53156E-05	1,24764E-05	9,28544E-06	7,17637E-06	5,72156E-06	4,77039E-06	4,04915E-06	2,81896E-06	0,006841044	0,013663332	0,006005012	0,003610227	0,001371806	0,002600423	0,001839213	0,001341206	0,00190888	0,002283522	0,002338656	0,000914152	0,001151427	0,001645262	0,00058741	0,000719648	0,000743656	0,00033879	0,000423973	0,000281539	0,000246448	0,000244038	0,000189515	0,00022374	0,000118066	8,41066E-05	9,83765E-05	7,65317E-05	8,07388E-05	5,10308E-05	4,14292E-05	3,92569E-05	3,53073E-05	2,68645E-05	2,65898E-05	3,88327E-05	2,41594E-05	1,86546E-05	1,97368E-05	1,18328E-05	-8,734971046	-7,496479034	-7,811864376	-8,49804306	-9,083799362	-8,943628311	-9,163786888	-9,359056473	-9,20102787	-9,100378037	-9,196781158	-9,45366478	-9,651947975	-9,79729557	-9,975269318	-9,865678787	-9,807141304	-10,1200304	-10,05006123	-10,41661072	-10,56053066	-10,57036972	-10,5586071	-10,70256805	-11,26815605	-11,61160946	-11,56794262	-11,90464973	-11,84437656	-12,05160332	-12,31236267	-12,59955502	-12,70863914	-12,92670155	-13,30139256	-13,73520947	-14,01633644	-14,25449944	-14,55870438	-14,89964008	5,210716248	5,324797153	5,258430958	5,058372021	4,968688965	5,00346756	4,960892677	4,919511318	4,990561008	4,959166527	4,886058331	4,834248543	4,85933733	4,903682709	4,864813328	4,867092609	4,847690582	4,759814262	4,838359833	4,780189991	4,809659481	4,838832378	4,794819832	4,830158234	4,749434471	4,70555687	4,748690605	4,718288898	4,744467258	4,704942226	4,689343929	4,654344082	4,671870708	4,66902256	4,660724163	4,656889439	4,631936073	4,626905918	4,623149395	4,606062412
